year,quarter,Investor,Operation Type,Stock Abv,Stock,Activity,Share Change
2007,Q2,MPGFX,sell,HON, - Honeywell Int'l Inc.,Reduce 5.04%,"86,250"
2007,Q2,hcmax,sell,HPQ, - HP Inc.,Reduce 12.00%,"15,000"
2007,Q2,BRK,sell,HRB, - H&R Block Inc.,Sell 100.00%,"1,246,800"
2007,Q2,CAAPX,buy,HRB, - H&R Block Inc.,Add 8.56%,"292,700"
2007,Q2,BAUPOST,buy,HRZ, - Horizon Lines Inc.,Add 81.43%,"377,000"
2007,Q2,hcmax,sell,HST, - Host Hotels & Resorts,Reduce 2.78%,"5,000"
2007,Q2,ARFFX,buy,IBM, - International Business Machines,Add 4.48%,"1,200"
2007,Q2,ARFFX,sell,IBM, - International Business Machines,Reduce 9.64%,"2,700"
2007,Q2,ARFFX,buy,IMS, - IMS Health Holdings,Add 5.22%,"2,500"
2007,Q2,BAUPOST,sell,INSP-OLD, - InfoSpace Inc.,Reduce 13.56%,"124,510"
2007,Q2,MPGFX,sell,INTC, - Intel Corp.,Reduce 4.47%,"80,000"
2007,Q2,oaklx,sell,INTC, - Intel Corp.,Reduce 16.22%,"1,703,000"
2007,Q2,CAAPX,sell,IPG, - Interpublic Group,Reduce 41.69%,"1,801,850"
2007,Q2,SSHFX,buy,IPG, - Interpublic Group,Add 12.62%,"899,500"
2007,Q2,ARFFX,buy,ITW, - Illinois Tool Works Inc.,Buy ,"19,800"
2007,Q2,CAAPX,buy,ITW, - Illinois Tool Works,Buy ,"707,800"
2007,Q2,SSHFX,buy,IVZ, - Invesco Ltd,Add 33.30%,"700,600"
2007,Q2,LLPFX,buy,JAVA, - Sun Microsystems,Buy ,"105,999,986"
2007,Q2,SSHFX,buy,JAVA, - Sun Microsystems,Buy ,"5,177,200"
2007,Q2,fairx,buy,JEF, - Jefferies Financial Group Inc.,Add 1.64%,"101,100"
2007,Q2,fairx,buy,JEF, - Jefferies Financial Group Inc.,Add 23.21%,"1,159,300"
2007,Q2,CAAPX,buy,JLL, - Jones Lang Lasalle Inc.,Buy ,"353,100"
2007,Q2,ARFFX,buy,JNJ, - Johnson & Johnson,Add 6.81%,"1,900"
2007,Q2,oaklx,sell,JPM, - JPMorgan Chase & Co.,Reduce 3.39%,"156,000"
2007,Q2,BRK,buy,KMX, - CarMax Inc.,Buy ,"13,981,800"
2007,Q2,WVALX,sell,LBTYK, - Liberty Global Inc. C,Reduce 33.67%,"2,020,000"
2007,Q2,WVALX,sell,LBTYK, - Liberty Global Inc. C,Reduce 12.67%,"870,314"
2007,Q2,hcmax,sell,LH, - Laboratory Corp. of America Hldgs,Sell 100.00%,"60,000"
2007,Q2,TWEBX,buy,LLDTF, - Lloyds TSB Grp Plc Ord,Buy ,"487,000"
2007,Q2,CAAPX,sell,MAT, - Mattel Inc.,Sell 100.00%,"1,086,800"
2007,Q2,TWEBX,sell,MBI, - MBIA Inc.,Sell 100.00%,"87,124"
2007,Q2,oaklx,sell,MCD, - McDonald's Corp.,Reduce 4.23%,"300,000"
2007,Q2,CAAPX,buy,MCO, - Moody's Corp.,Buy ,"655,200"
2007,Q2,BAUPOST,buy,MGAM-OLD, - Multimedia Games Inc.,Add 18.82%,"246,295"
2007,Q2,MPGFX,buy,MGI, - MoneyGram International,Add 25.20%,"155,000"
2007,Q2,CAAPX,sell,MHK, - Mohawk Industries,Reduce 25.73%,"311,800"
2007,Q2,SSHFX,buy,MOT, - Motorola Inc.,Add 22.41%,"607,500"
2007,Q2,hcmax,sell,MOT, - Motorola Inc.,Reduce 7.72%,"22,000"
2007,Q2,GLRE,buy,MSFT, - Microsoft Corp.,Add 7.30%,"650,000"
2007,Q2,MPGFX,sell,MTSC, - MTS Systems Corp.,Reduce 3.37%,"40,000"
2007,Q2,WVALX,buy,NCT-OLD, - Newcastle Investment Corp.,Add 11.36%,"41,666"
2007,Q2,SSHFX,buy,NEM, - Newmont Corp.,Buy ,"1,419,400"
2007,Q2,BRK,sell,NSC, - Norfolk Southern Corp.,Reduce 40.95%,"2,605,700"
2007,Q2,TWEBX,sell,NWLI, - National Western Life Group Inc.,Reduce 23.70%,"17,593"
2007,Q2,WVALX,buy,OCR, - Omnicare Inc.,Add 106.43%,"1,277,100"
2007,Q2,ARFFX,buy,OMC, - Omnicom Group,Add 126.03%,"18,400"
2007,Q2,CAAPX,sell,OMC, - Omnicom Group,Reduce 19.09%,"317,800"
2007,Q2,BAUPOST,sell,OMN, - Omnova Solutions,Reduce 3.85%,"242,443"
2007,Q2,WVALX,sell,OPX, - Opteum Inc.,Sell 100.00%,"700,000"
2007,Q2,CAAPX,sell,PBI, - Pitney Bowes Inc.,Reduce 20.11%,"508,200"
2007,Q2,CAAPX,sell,PBI, - Pitney Bowes Inc.,Reduce 1.81%,"46,700"
2007,Q2,ARFFX,buy,PFE, - Pfizer Inc.,Add 7.32%,"3,200"
2007,Q2,SSHFX,buy,PFE, - Pfizer Inc.,Add 13.91%,"322,900"
2007,Q2,MPGFX,buy,PFG, - Principal Financial Group,Add 19.74%,"150,000"
2007,Q2,BRK,buy,PG, - Procter & Gamble,Add 0.57%,"600,200"
2007,Q2,SEQUX,sell,PGR, - Progressive Corp.,Reduce 13.87%,"1,513,000"
2007,Q2,oaklx,buy,PHM, - PulteGroup Inc.,Add 15.45%,"1,000,000"
2007,Q2,BRK,sell,PIR, - Pier 1 Imports,Sell 100.00%,"74,170"
2007,Q2,TWEBX,sell,PNC, - PNC Financial Services,Reduce 16.33%,"50,000"
2007,Q2,MPGFX,buy,PNR, - Pentair plc,Add 2.20%,"50,000"
2007,Q2,MPGFX,buy,PNR, - Pentair plc,Add 1.79%,"40,000"
2007,Q2,BAUPOST,sell,PRTS, - CarParts.com Inc.,Reduce 77.32%,"751,594"
2007,Q2,FPPTX,sell,PTEN, - Patterson-UTI Energy Inc.,Reduce 4.99%,"198,300"
2007,Q2,WVALX,sell,QRTEA, - Qurate Retail Group Inc. CL A,Reduce 9.75%,"605,000"
2007,Q2,FPPTX,sell,ROST, - Ross Stores Inc.,Sell 100.00%,"5,949,600"
2007,Q2,WVALX,buy,RWT, - Redwood Trust Inc.,Add 4.69%,"110,000"
2007,Q2,GLRE,buy,SAI, - SAIC Inc.,Add 31.51%,"919,600"
2007,Q2,BAUPOST,sell,SCHS, - School Specialty,Reduce 40.85%,"416,169"
2007,Q2,SSHFX,buy,SE-OLD, - Spectra Energy Corp.,Buy ,"1,741,400"
2007,Q2,fairx,buy,SE-OLD, - Spectra Energy Corp.,Add 55.04%,"886,900"
2007,Q2,fairx,sell,SE-OLD, - Spectra Energy Corp.,Sell 100.00%,"2,498,200"
2007,Q2,BAUPOST,sell,SLM, - SLM Corp.,Reduce 67.09%,"8,072,230"
2007,Q2,BRK,buy,SNY, - Sanofi Aventis,Add 326.15%,"2,702,185"
2007,Q2,MPGFX,sell,SRDX, - SurModics Inc.,Reduce 1.23%,"10,000"
2007,Q2,MPGFX,sell,SSYS, - Stratasys Ltd.,Reduce 18.52%,"136,400"
2007,Q2,ARFFX,buy,STZ, - Constellation Brands Inc.,Add 3.73%,"3,700"
2007,Q2,ARFFX,buy,STZ, - Constellation Brands,Add 21.45%,"17,500"
2007,Q2,TWEBX,sell,SVN, - 7 Days Group Holdings,Reduce 17.99%,"143,116"
2007,Q2,TWEBX,sell,SVN, - 7 Days Group Holdings,Reduce 11.17%,"100,000"
2007,Q2,hcmax,sell,T, - AT&T Inc.,Reduce 3.20%,"4,000"
2007,Q2,WVALX,sell,TDS, - Telephone & Data Systems,Reduce 20.00%,"50,000"
2007,Q2,FPPTX,sell,THO, - Thor Industries,Reduce 17.83%,"86,800"
2007,Q2,ARFFX,buy,TM, - Toyota Motor Corp.,Add 3.87%,700
2007,Q2,TWEBX,sell,TRB-OLD, - Tribune Co.,Sell 100.00%,"174,005"
2007,Q2,TWEBX,sell,TRH, - Transatlantic Holdings Inc.,Reduce 23.80%,"91,952"
2007,Q2,MPGFX,sell,TRV, - Travelers Companies Inc.,Reduce 21.05%,"200,000"
2007,Q2,oaklx,sell,TWX, - Time Warner Inc.,Reduce 5.32%,"773,000"
2007,Q2,GLRE,buy,TX, - Ternium S.A.,Add 240.79%,"1,216,000"
2007,Q2,SSHFX,buy,TXN, - Texas Instruments,Add 12.61%,"218,100"
2007,Q2,ARFFX,buy,TYC, - Tyco International,Add 4.12%,"3,100"
2007,Q2,ARFFX,sell,TYC, - Tyco International Ltd.,Reduce 75.00%,"58,725"
2007,Q2,BRK,sell,TYC, - Tyco International,Reduce 36.90%,"3,689,800"
2007,Q2,WVALX,sell,TYC, - Tyco International,Reduce 75.00%,"3,075,000"
2007,Q2,WVALX,sell,TYC, - Tyco International,Reduce 15.64%,"760,000"
2007,Q2,BAUPOST,sell,UCO, - Universal Compression Holdings Inc.,Sell 100.00%,"2,597,864"
2007,Q2,TWEBX,buy,UNF, - UniFirst Corp.,Add 3.01%,"7,575"
2007,Q2,BRK,buy,UNH, - United Health Group Inc.,Add 369.94%,"3,778,600"
2007,Q2,SSHFX,buy,UNM, - Unum Group,Add 34.62%,"792,400"
2007,Q2,BRK,sell,UNP, - Union Pacific,Reduce 29.51%,"12,407,600"
2007,Q2,MPGFX,buy,UPS, - United Parcel Service,Add 7.41%,"20,000"
2007,Q2,GLRE,buy,URS, - URS Corp.,Buy ,"1,000,000"
2007,Q2,BRK,buy,USB, - U.S. Bancorp,Add 59.11%,"13,778,026"
2007,Q2,WVALX,buy,USG, - USG Corp.,Add 93.64%,"677,000"
2007,Q2,fairx,buy,USG, - USG Corp.,Add 31.30%,"744,500"
2007,Q2,fairx,sell,USMO, - USA Mobility,Sell 100.00%,"1,335,486"
2007,Q2,FPPTX,sell,VAL, - Valaris plc,Reduce 7.80%,"181,800"
2007,Q2,SEQUX,buy,VMC, - Vulcan Materials,Buy ,"419,772"
2007,Q2,hcmax,sell,VZ, - Verizon Communications,Reduce 2.69%,"3,500"
2007,Q2,BRK,buy,WBC, - WABCO Holdings Inc.,Buy ,"2,700,000"
2007,Q2,FPPTX,buy,WDC, - Western Digital Corp.,Buy ,"292,000"
2007,Q2,LUK,sell,WINN, - Winn Dixie Stores Inc.,Reduce 50.26%,"20,969"
2007,Q2,LUK,sell,WNG, - Washington Group International Inc.,Sell 100.00%,"3,514"
2007,Q2,BRK,sell,WU, - Western Union Co.,Reduce 67.57%,"6,668,000"
2007,Q2,CAAPX,sell,YUM, - Yum! Brands Inc.,Reduce 19.54%,"573,300"
2007,Q2,LLPFX,sell,YUM, - Yum! Brands Inc.,Reduce 5.67%,"1,063,200"
2007,Q2,oaklx,sell,YUM, - Yum! Brands Inc.,Reduce 11.29%,"1,658,000"
2007,Q3,LUK,sell,ACCL, - Accelrys Inc.,Sell 100.00%,"34,917"
2007,Q3,CAAPX,buy,ACN, - Accenture,Add 5.68%,"137,000"
2007,Q3,hcmax,sell,AET, - Aetna Inc.,Reduce 13.13%,"13,000"
2007,Q3,CAAPX,sell,AFL, - AFLAC Inc.,Reduce 47.50%,"1,291,000"
2007,Q3,CAAPX,sell,AFL, - AFLAC Inc.,Reduce 10.01%,"302,200"
2007,Q3,MKL,sell,AFL, - AFLAC Inc.,Reduce 0.02%,160
2007,Q3,BAUPOST,buy,AHD, - Atlas Pipeline Holdings LP,Buy ,"477,778"
2007,Q3,GFT,buy,AIG, - American International Group,Add 0.00%,0
2007,Q3,GFT,buy,AIG, - American International Group,Buy ,"24,999"
2007,Q3,WVALX,buy,AIG, - American International Group,Add 5.41%,"5,000"
2007,Q3,hcmax,buy,AKAM, - Akamai Technologies Inc.,Buy ,"176,000"
2007,Q3,LUK,sell,ALA, - Alcatel-Lucent,Sell 100.00%,"41,533"
2007,Q3,pzfvx,buy,ALA, - Alcatel-Lucent,Add 20.37%,"6,351,825"
2007,Q3,MKL,sell,ALD, - Allied Capital Corp.,Reduce 0.12%,525
2007,Q3,pzfvx,buy,ALL, - Allstate Corp.,Add 13.28%,"807,600"
2007,Q3,BRK,sell,AMP, - Ameriprise Financial Inc.,Reduce 42.46%,"1,068,900"
2007,Q3,WVALX,sell,AMTD, - AMTD IDEA Group,Sell 100.00%,"100,000"
2007,Q3,LLPFX,sell,AON, - Aon Plc,Reduce 20.23%,"2,958,910"
2007,Q3,WVALX,sell,APOL, - Apollo Education Group Inc.,Sell 100.00%,"450,000"
2007,Q3,CAAPX,buy,AXE, - Anixter International,Add 13.98%,"89,600"
2007,Q3,WVALX,buy,AXP, - American Express,Add 16.00%,"200,000"
2007,Q3,CAAPX,sell,BAX, - Baxter International Inc.,Reduce 17.68%,"307,600"
2007,Q3,CAAPX,sell,BAX, - Baxter International Inc.,Reduce 10.77%,"210,000"
2007,Q3,SSHFX,buy,BAX, - Baxter International Inc.,Add 7.68%,"97,600"
2007,Q3,SSHFX,buy,BAX, - Baxter International Inc.,Add 59.42%,"473,600"
2007,Q3,WVALX,buy,BBBY, - Bed Bath & Beyond,Buy ,"1,000,000"
2007,Q3,BAUPOST,buy,BBEP, - Breitburn Energy Partners LP,Buy ,"355,805"
2007,Q3,ARFFX,buy,BDK, - Black & Decker Corp.,Add 17.21%,"3,700"
2007,Q3,CAAPX,sell,BDK, - Black & Decker Corp.,Reduce 17.65%,"194,600"
2007,Q3,CAAPX,sell,BEN, - Franklin Resources,Reduce 18.30%,"357,000"
2007,Q3,MPGFX,sell,BGG, - Briggs & Stratton,Reduce 21.21%,"140,000"
2007,Q3,CAAPX,buy,BID, - Sotheby's,Buy ,"571,500"
2007,Q3,MPGFX,buy,BMS, - Bemis Co.,Add 0.45%,"10,000"
2007,Q3,BRK,buy,BNI, - Burlington Northern Santa Fe,Add 35.75%,"13,953,570"
2007,Q3,TWEBX,buy,BNI, - Burlington Northern Santa Fe,Buy ,"55,219"
2007,Q3,GLRE,buy,BOL, - Bausch & Lomb,Buy ,"368,000"
2007,Q3,TWEBX,sell,BOL, - Bausch & Lomb,Sell 100.00%,"59,500"
2007,Q3,BAUPOST,sell,BR, - Broadridge Financial Solutions,Sell 100.00%,"2,237,000"
2007,Q3,ARFFX,sell,BRK.B, - Berkshire Hathaway CL B,Reduce 35.89%,"15,000"
2007,Q3,GFT,buy,BRK.B, - Berkshire Hathaway CL B,Add 95.00%,"23,750,000"
2007,Q3,MKL,sell,BRK.B, - Berkshire Hathaway CL B,Reduce 0.04%,600
2007,Q3,GLRE,buy,BSC, - Bear Stearns Cos.,Buy ,"2,000,000"
2007,Q3,hcmax,buy,C, - Citigroup Inc.,Add 25.13%,"2,249"
2007,Q3,GFT,buy,CAT, - Caterpillar Inc.,Add 7.54%,"150,000"
2007,Q3,GFT,sell,CBS, - CBS Corp.,Sell 100.00%,"500,000"
2007,Q3,FPPTX,buy,CC-OLD, - Circuit City Group,Buy ,"3,869,800"
2007,Q3,ARFFX,buy,CCL, - Carnival Corp.,Add 8.96%,"3,600"
2007,Q3,MPGFX,sell,CEN-OLD, - Ceridian Corp.,Sell 100.00%,"1,690,000"
2007,Q3,MPGFX,sell,CEN-OLD, - Ceridian Corp.,Reduce 2.31%,"40,000"
2007,Q3,WVALX,buy,CFC, - Countrywide Financial Corp.,Add 39.13%,"2,250,000"
2007,Q3,WVALX,sell,CFC, - Countrywide Financial Corp.,Sell 100.00%,"8,000,000"
2007,Q3,pzfvx,buy,CFC, - Countrywide Financial Corp.,Add 325.26%,"6,244,175"
2007,Q3,FPPTX,buy,CHRS-OLD, - Charming Shoppes,Add 12.50%,"700,000"
2007,Q3,SSHFX,buy,CI, - CIGNA Corp.,Add 25.48%,"361,000"
2007,Q3,SSHFX,buy,CI, - CIGNA Corp.,Add 73.04%,"598,000"
2007,Q3,BAUPOST,buy,CLA-OLD, - Capitol Acquisition Corp.,Buy ,"2,100,000"
2007,Q3,GFT,buy,CLH, - Clean Harbors Inc.,Buy ,"146,152"
2007,Q3,fairx,sell,CLMT, - Calumet Specialty Products,Sell 100.00%,"2,100"
2007,Q3,CAAPX,buy,CLX, - Clorox Co.,Add 32.70%,"378,400"
2007,Q3,CAAPX,sell,CLX, - Clorox Co.,Reduce 41.52%,"637,500"
2007,Q3,GFT,buy,CMCSA, - Comcast Corp.,Buy ,"3,200,000"
2007,Q3,SSHFX,buy,CMCSA, - Comcast Corp.,Add 77.22%,"3,302,000"
2007,Q3,GFT,buy,CNI, - Canadian Natl Railway Co.,Add 1.72%,"200,000"
2007,Q3,fairx,buy,CNQ, - Canadian Natural Resources,Add 1.75%,"513,800"
2007,Q3,pzfvx,buy,COF, - Capital One Financial Corp.,Add 67.00%,"1,636,000"
2007,Q3,BRK,sell,COP, - ConocoPhillips,Reduce 2.39%,"429,400"
2007,Q3,BAUPOST,sell,CORE, - Core Mark Holding Co. Inc. ,Reduce 64.90%,"1,165,788"
2007,Q3,SEQUX,sell,COST, - Costco Co.,Reduce 0.06%,22
2007,Q3,GFT,buy,COV-OLD, - Covidien Plc.,Buy ,"1,199,000"
2007,Q3,GLRE,buy,COV-OLD, - Covidien Plc.,Add 2057.36%,"3,242,400"
2007,Q3,WVALX,buy,COV-OLD, - Covidien Plc.,Buy ,"1,025,000"
2007,Q3,BAUPOST,sell,CPBR, - ClearPoint Business Resources Inc.,Reduce 29.63%,"168,271"
2007,Q3,SSHFX,buy,CS, - Credit Suisse Group,Buy ,"1,176,700"
2007,Q3,LUK,buy,CSWC, - Capital Southwest Corp.,Buy ,"74,304"
2007,Q3,SSHFX,buy,CYT, - Cytec Industries,Add 106.38%,"810,000"
2007,Q3,MPGFX,buy,DAKT, - Daktronics Inc.,Add 528.57%,"370,000"
2007,Q3,ARFFX,buy,DELL-OLD, - Dell Inc.,Add 11.11%,"9,500"
2007,Q3,ARFFX,sell,DELL-OLD, - Dell Inc.,Reduce 1.72%,"1,500"
2007,Q3,LLPFX,sell,DELL-OLD, - Dell Inc.,Reduce 12.09%,"5,174,000"
2007,Q3,MKL,sell,DEO, - Diageo ADR,Reduce 0.25%,"3,178"
2007,Q3,hcmax,buy,DHI, - D.R. Horton,Add 92.02%,"184,500"
2007,Q3,hcmax,sell,DHI, - D.R. Horton,Reduce 34.62%,"153,000"
2007,Q3,SSHFX,buy,DIS, - Walt Disney Co.,Add 20.72%,"529,000"
2007,Q3,BRK,buy,DJ-OLD, - Dow Jones & Co.,Add 128.08%,"3,563,004"
2007,Q3,LLPFX,buy,EBAY, - eBay Inc.,Add 84.17%,"7,719,000"
2007,Q3,TWEBX,sell,EDS, - Electronic Data Systems,Reduce 15.33%,"23,599"
2007,Q3,CAAPX,buy,EFX, - Equifax Inc.,Add 7.16%,"135,200"
2007,Q3,GFT,buy,EK-OLD, - Eastman Kodak - Old,Add 1.92%,"50,000"
2007,Q3,BRK,buy,ELV, - Elevance Health Inc.,Add 7.14%,"300,000"
2007,Q3,WVALX,buy,ELV, - Elevance Health Inc.,Add 3.65%,"37,000"
2007,Q3,fairx,sell,EMN, - Eastman Chemical,Sell 100.00%,"4,675,800"
2007,Q3,fairx,sell,EMN, - Eastman Chemical,Reduce 31.53%,"2,153,000"
2007,Q3,CAAPX,sell,ENR, - Energizer Holdings Inc.,Reduce 11.55%,"74,900"
2007,Q3,SSHFX,buy,EP, - El Paso Corp.,Add 10.43%,"513,400"
2007,Q3,BAUPOST,buy,EST, - Enterprise Acquisition Corp.,Buy ,"1,250,000"
2007,Q3,fairx,buy,ESVIF, - Ensign Energy Services Inc.,Add 28.60%,"2,433,100"
2007,Q3,SEQUX,buy,FAST, - Fastenal,Add 1.21%,"193,628"
2007,Q3,fairx,buy,FCX, - Freeport-McMoran Inc.,Add 76.42%,"1,007,200"
2007,Q3,BRK,sell,FDC, - First Data Corp.,Sell 100.00%,"10,000,000"
2007,Q3,LUK,sell,FEIC, - FEI Co.,Sell 100.00%,"26,515"
2007,Q3,FPPTX,buy,FL, - Foot Locker Inc.,Add 5.31%,"142,000"
2007,Q3,SSHFX,buy,FLEX, - Flex Ltd.,Add 3.72%,"283,200"
2007,Q3,WVALX,sell,FNMA, - Federal National Mortgage Association,Reduce 5.00%,"100,000"
2007,Q3,BAUPOST,sell,FRH, - Freedom Acquisition Holdings Inc.,Sell 100.00%,"2,800,000"
2007,Q3,MPGFX,sell,FUL, - H.B. Fuller Co.,Reduce 1.54%,"50,000"
2007,Q3,LLPFX,buy,FWONA, - Liberty Media Corp Formula One Series A,Add 34.23%,"1,591,524"
2007,Q3,WVALX,sell,FWONA, - Liberty Media Corp Formula One Series A,Reduce 15.95%,"205,000"
2007,Q3,BAUPOST,sell,GAV, - Grubb & Ellis Realty Advisors Inc.,Sell 100.00%,"2,948,100"
2007,Q3,CAAPX,buy,GCI, - Gannett Co.,Add 5.71%,"103,600"
2007,Q3,LLPFX,buy,GEN, - Gen Digital Inc.,Add 47.55%,"3,003,000"
2007,Q3,LUK,buy,GEOI, - GeoResources Inc.,Buy ,"28,500"
2007,Q3,SSHFX,buy,GHC, - Graham Holdings Co.,Add 4.02%,"4,187"
2007,Q3,WVALX,sell,GHC, - Graham Holdings Co.,Reduce 6.25%,"10,000"
2007,Q3,BAUPOST,sell,GLA-OLD, - Global Logistics Acquisition Corp.,Reduce 13.10%,"152,000"
2007,Q3,BAUPOST,buy,GPH, - Golden Pond Healthcare Inc.,Buy ,"633,000"
2007,Q3,BRK,buy,GSK, - GSK plc,Buy ,"1,510,500"
2007,Q3,SSHFX,buy,HAL, - Halliburton Co.,Add 13.36%,"205,000"
2007,Q3,CAAPX,sell,HCC-OLD, - HCC Insurance Holdings,Reduce 19.21%,"348,300"
2007,Q3,ARFFX,buy,HD, - Home Depot,Add 12.50%,"6,400"
2007,Q3,ARFFX,buy,HD, - Home Depot Inc.,Add 12.78%,"5,800"
2007,Q3,MKL,sell,HD, - Home Depot,Reduce 0.24%,"2,473"
2007,Q3,TWEBX,buy,HD, - Home Depot,Add 54.90%,"181,358"
2007,Q3,hcmax,buy,HD, - Home Depot,Add 28.33%,"34,000"
2007,Q3,pzfvx,buy,HD, - Home Depot Inc.,Add 11.34%,"725,875"
2007,Q3,CAAPX,sell,HHS, - Harte-Hanks Inc.,Sell 100.00%,"1,111,575"
2007,Q3,BAUPOST,buy,HIA, - Highlands Acquisition Corp.,Buy ,"525,000"
2007,Q3,MPGFX,sell,HON, - Honeywell Int'l Inc.,Reduce 2.46%,"40,000"
2007,Q3,CAAPX,sell,HRB, - H&R Block Inc.,Reduce 25.94%,"963,300"
2007,Q3,hcmax,buy,HST, - Host Hotels & Resorts,Add 29.71%,"52,000"
2007,Q3,BAUPOST,sell,HTX, - Hutchison Telecommunications International Ltd.,Sell 100.00%,"292,100"
2007,Q3,WVALX,buy,IAC, - IAC Inc.,Add 4.88%,"70,800"
2007,Q3,BAUPOST,buy,IAN, - Inter-Atlantic Financial Inc.,Buy ,"575,000"
2007,Q3,fairx,buy,IDT.C, - IDT Corp.,Add 1.51%,"21,800"
2007,Q3,fairx,buy,IDT.C, - IDT Corp.,Add 10.33%,"135,400"
2007,Q3,BAUPOST,sell,III, - Information Services Group Inc.,Sell 100.00%,"500,000"
2007,Q3,ARFFX,buy,IMS, - IMS Health Holdings,Add 7.94%,"4,000"
2007,Q3,CAAPX,buy,IMS, - IMS Health Holdings,Add 2.42%,"75,000"
2007,Q3,MPGFX,sell,INTC, - Intel Corp.,Reduce 7.38%,"110,000"
2007,Q3,MKL,sell,ITW, - Illinois Tool Works,Reduce 0.16%,400
2007,Q3,SSHFX,buy,IVZ, - Invesco Ltd,Add 11.79%,"330,500"
2007,Q3,LLPFX,sell,JAVA, - Sun Microsystems,Reduce 75.00%,"79,499,990"
2007,Q3,MKL,sell,JEF, - Jefferies Financial Group Inc.,Reduce 0.29%,400
2007,Q3,BAUPOST,sell,JKAQ, - JK Acquisition Corp.,Reduce 54.06%,"785,600"
2007,Q3,CAAPX,buy,JLL, - Jones Lang Lasalle Inc.,Add 72.13%,"254,700"
2007,Q3,ARFFX,buy,JNJ, - Johnson & Johnson,Add 7.72%,"2,300"
2007,Q3,BRK,buy,JNJ, - Johnson & Johnson,Add 0.24%,"147,100"
2007,Q3,BRK,buy,JNJ, - Johnson & Johnson,Add 15.92%,"8,461,500"
2007,Q3,GFT,buy,JNJ, - Johnson & Johnson,Add 143.93%,"1,484,056"
2007,Q3,CAAPX,sell,JNS, - Janus Capital Group,Reduce 23.48%,"725,500"
2007,Q3,CAAPX,sell,JNS, - Janus Capital Group,Reduce 9.47%,"323,200"
2007,Q3,ARFFX,buy,JPM, - JPMorgan Chase & Co.,Add 15.24%,"5,500"
2007,Q3,hcmax,buy,JPM, - JPMorgan Chase & Co.,Buy ,"102,866"
2007,Q3,SSHFX,buy,KCI, - Kinetic Concepts Inc.,Add 21.53%,"206,900"
2007,Q3,SSHFX,buy,KMB, - Kimberly-Clark,Buy ,"497,100"
2007,Q3,GFT,buy,KO, - Coca Cola Co.,Add 12.94%,"500,000"
2007,Q3,GFT,buy,KOF, - Coca-Cola FEMSA S A CV,Add 12.89%,"423,050"
2007,Q3,TWEBX,buy,KOOQF, - Korea Exchange Bank,Buy ,"318,400"
2007,Q3,pzfvx,buy,LEH, - Lehman Brothers Holdings Inc.,Add 118.88%,"1,733,275"
2007,Q3,WVALX,buy,LOW, - Lowe's Cos.,Add 26.67%,"400,000"
2007,Q3,LLPFX,buy,LTD, - Limited Brands Inc.,Buy ,"2,814,547"
2007,Q3,SSHFX,buy,LUV, - Southwest Airlines,Add 21.64%,"990,300"
2007,Q3,GFT,buy,MCD, - McDonald's Corp.,Add 6.76%,"50,000"
2007,Q3,oaklx,sell,MCD, - McDonald's Corp.,Reduce 54.00%,"3,672,000"
2007,Q3,psc,sell,MCD, - McDonald's Corp.,Sell 100.00%,"18,759,577"
2007,Q3,BRK,buy,MDLZ, - Mondelez International,Buy ,"132,393,800"
2007,Q3,MPGFX,buy,MI, - Marshall & Ilsley Corp.,Buy ,"200,000"
2007,Q3,GLRE,buy,MIM, - MI Developments Inc.,Add 5.18%,"245,000"
2007,Q3,MKL,sell,MMC, - Marsh & McLennan,Reduce 0.23%,"2,966"
2007,Q3,CAAPX,buy,MNI, - McClatchy Co.,Add 10.88%,"21,690"
2007,Q3,GFT,buy,MRK, - Merck & Co.,Add 27.19%,"1,723,050"
2007,Q3,ARFFX,buy,MS, - Morgan Stanley,Buy ,"23,500"
2007,Q3,pzfvx,buy,MS, - Morgan Stanley,Add 14.33%,"336,550"
2007,Q3,GLRE,buy,MSFT, - Microsoft Corp.,Add 13.56%,"1,295,000"
2007,Q3,MPGFX,sell,MTSC, - MTS Systems Corp.,Reduce 0.87%,"10,000"
2007,Q3,MPGFX,buy,MV, - Metavante Technologies Inc.,Buy ,"248,000"
2007,Q3,fairx,sell,MWA, - Mueller Water Products,Sell 100.00%,"36,000"
2007,Q3,fairx,buy,MWA.B, - Mueller Water Products CL B,Add 1.62%,"136,200"
2007,Q3,WVALX,buy,NCT-OLD, - Newcastle Investment Corp.,Add 55.76%,"227,700"
2007,Q3,BRK,sell,NKE, - NIKE Inc.,Reduce 4.49%,"1,436,000"
2007,Q3,pzfvx,buy,NOC, - Northrop Grumman Corp.,Add 29.97%,"583,025"
2007,Q3,BRK,sell,NSC, - Norfolk Southern Corp.,Reduce 48.55%,"1,824,100"
2007,Q3,CAAPX,sell,NTRS, - Northern Trust Corp.,Reduce 31.78%,"503,200"
2007,Q3,CAAPX,sell,NTRS, - Northern Trust Corp.,Reduce 9.40%,"164,300"
2007,Q3,BAUPOST,buy,NWSA, - News Corp.,Add 210.63%,"4,145,500"
2007,Q3,fairx,sell,OBE, - Obsidian Energy Ltd,Reduce 10.55%,"895,000"
2007,Q3,WVALX,buy,OCR, - Omnicare Inc.,Add 0.92%,"22,900"
2007,Q3,BAUPOST,buy,OOO, - Global BPO SVCS Corp.,Buy ,"2,500,000"
